1,0.01139018691588785,0.41991643454038996,0.02219626168224299,0.0644150417827298
1,0.08352803738317757,0.4300139275766017,0.025408878504672897,0.04352367688022284
1,0.07651869158878505,0.4658774373259053,0.039427570093457945,0.01915041782729805
1,0.027745327102803738,0.5396935933147632,0.054906542056074766,0.16678272980501394
1,0.0768107476635514,0.599233983286908,0.039135514018691586,0.04979108635097493
1,0.18195093457943926,0.5125348189415042,0.1477803738317757,0.19220055710306408
1,0.04789719626168224,0.6897632311977716,0.09491822429906542,0.12534818941504178
1,0.20268691588785046,0.6963788300835655,0.20677570093457945,0.14415041782729804
1,0.3364485981308411,0.7447771587743732,0.053154205607476634,0.08913649025069638
1,0.3925233644859813,0.7447771587743732,0.055490654205607476,0.08948467966573816
1,0.4608644859813084,0.7437325905292479,0.07739485981308411,0.09157381615598886
1,0.5300817757009346,0.7433844011142061,0.0566588785046729,0.0905292479108635
1,0.5984228971962616,0.7440807799442897,0.07651869158878505,0.09122562674094707
1,0.6655957943925234,0.7440807799442897,0.05286214953271028,0.09296657381615599
1,0.7202102803738317,0.7444289693593314,0.05286214953271028,0.09296657381615599
1,0.7882593457943925,0.7447771587743732,0.07651869158878505,0.09261838440111421
1,0.8566004672897196,0.7444289693593314,0.055490654205607476,0.09296657381615599
1,0.920268691588785,0.7437325905292479,0.06629672897196262,0.09157381615598886
1,1.0499415887850467,0.7444289693593314,0.05286214953271028,0.08948467966573816
1,1.108644859813084,0.6493732590529248,0.08411214953271028,0.09122562674094707
1,1.1153621495327102,0.7426880222841226,0.06980140186915888,0.09575208913649025
1,1.2003504672897196,0.708217270194986,0.0943341121495327,0.16434540389972144
1,1.1723130841121496,0.5511838440111421,0.037967289719626166,0.14484679665738162
1,1.2207943925233644,0.483983286908078,0.05344626168224299,0.05466573816155989
1,1.1661799065420562,0.43036211699164345,0.02336448598130841,0.04387186629526462
1,1.120911214953271,0.5612813370473537,0.04848130841121495,0.06894150417827298
1,1.1191588785046729,0.49268802228412256,0.0592873831775701,0.05083565459610028
1,1.2371495327102804,0.4188718662952646,0.02102803738317757,0.06580779944289694
1,1.1066004672897196,0.3283426183844011,0.08440420560747663,0.11559888579387187
1,1.129088785046729,0.4032033426183844,0.038551401869158876,0.029944289693593314
1,1.1063084112149533,0.23676880222841226,0.0852803738317757,0.06371866295264624
1,1.0735981308411215,0.14449860724233984,0.019275700934579438,0.04596100278551532
1,1.1066004672897196,0.18628133704735375,0.084696261682243,0.033426183844011144
1,1.1133177570093458,0.0967966573816156,0.04731308411214953,0.02402506963788301
1,1.1130257009345794,0.14798050139275767,0.055782710280373834,0.03934540389972145
1,1.0446845794392523,0.11281337047353761,0.05724299065420561,0.100974930362117
1,0.9921144859813084,0.11002785515320335,0.04526869158878505,0.10550139275766017
1,0.9231892523364486,0.10410863509749303,0.08907710280373832,0.11768802228412256
1,0.8513434579439252,0.1288300835654596,0.05023364485981308,0.06789693593314763
1,0.8522196261682243,0.08112813370473537,0.05286214953271028,0.02298050139275766
1,0.8551401869158879,0.05257660167130919,0.06016355140186916,0.028551532033426183
1,0.7637266355140186,0.1270891364902507,0.1185747663551402,0.1789693593314763
1,0.655373831775701,0.09714484679665739,0.08966121495327103,0.17270194986072424
1,0.5998831775700935,0.24442896935933148,0.2018107476635514,0.11350974930362116
1,0.410338785046729,0.1932451253481894,0.14865654205607476,0.10550139275766017
1,0.5470210280373832,0.37987465181058494,0.054614485981308414,0.07137883008356546
1,0.5844042056074766,0.3332172701949861,0.037967289719626166,0.04805013927576602
1,0.6247079439252337,0.33391364902506965,0.037675233644859814,0.049094707520891366
1,0.6650116822429907,0.33391364902506965,0.037675233644859814,0.04874651810584958
1,0.5952102803738317,0.3906685236768802,0.036799065420560745,0.05013927576601671
1,0.6404789719626168,0.3896239554317549,0.05052570093457944,0.05188022284122563
1,0.6985981308411215,0.38370473537604455,0.0625,0.10201949860724234
1,0.9813084112149533,0.23015320334261838,0.11273364485981309,0.05814763231197772
1,0.9485981308411215,0.29596100278551535,0.051985981308411214,0.06685236768802229
1,1.0064252336448598,0.29596100278551535,0.06162383177570094,0.06615598885793872
1,0.9839369158878505,0.37395543175487467,0.1080607476635514,0.08495821727019498
1,0.2949766355140187,0.5940111420612814,0.052570093457943924,0.04526462395543175
1,0.37061915887850466,0.540041782729805,0.09550233644859812,0.15285515320334261
1,0.46845794392523366,0.5393454038997214,0.09929906542056074,0.1535515320334262
1,0.4141355140186916,0.6584261838440112,0.2076518691588785,0.07903899721448468
1,0.5966705607476636,0.48467966573816157,0.09754672897196262,0.05814763231197772
1,0.634929906542056,0.5428272980501393,0.02102803738317757,0.052924791086350974
1,0.579731308411215,0.6145543175487466,0.056366822429906545,0.08739554317548746
1,0.6244158878504673,0.6149025069637883,0.027453271028037383,0.08704735376044569
1,0.6667640186915887,0.6145543175487466,0.051985981308411214,0.08739554317548746
1,0.7205023364485982,0.6149025069637883,0.05227803738317757,0.08809192200557103
1,0.7616822429906542,0.6149025069637883,0.027745327102803738,0.08704735376044569
1,0.8037383177570093,0.6145543175487466,0.051985981308411214,0.08704735376044569
1,0.8574766355140186,0.6145543175487466,0.052570093457943924,0.08739554317548746
1,0.8992406542056075,0.6152506963788301,0.027745327102803738,0.08774373259052924
1,0.9412967289719626,0.6152506963788301,0.051985981308411214,0.08774373259052924
1,0.9947429906542056,0.6149025069637883,0.05227803738317757,0.08809192200557103
1,1.0102219626168225,0.5174094707520891,0.054322429906542055,0.10201949860724234
1,0.9553154205607477,0.5097493036211699,0.05169392523364486,0.11385793871866295
1,0.8913551401869159,0.5118384401114207,0.06921728971962617,0.11385793871866295
1,0.791179906542056,0.5121866295264624,0.1276285046728972,0.11420612813370473
1,0.686623831775701,0.512883008356546,0.07330607476635514,0.1068941504178273
1,1.2207943925233644,0.5703342618384402,0.05344626168224299,0.1107242339832869
