,id,type,x_coord,y_coord,total_diff,mean_diff,max_diff
0,4195,outlet,955.138,828.139,0.7961237426438863,0.05686598161742045,0.14092547664200694
1,4198,outlet,955.138,806.7785,0.7423804891838155,0.053027177798843965,0.14163246065686597
2,4202,outlet,889.258,1753.274,0.8550904532933779,0.06107788952095556,0.15570074250709265
3,4234,outlet,1338.6575,1713.012,0.8224131388370086,0.0587437956312149,0.1726937384112972
4,4236,outlet,1338.6575,1514.358,0.6578837360854171,0.046991695434672645,0.10771110935883765
5,4238,outlet,1338.6575,1315.578,0.8656635169470994,0.061833108353364245,0.17741417749207988
6,4240,outlet,1338.6575,1116.8575,0.8669343975712271,0.061923885540801936,0.17741417749207988
7,4246,outlet,1321.9775,1649.893,0.7578701854280041,0.05413358467342887,0.14375390369101027
8,4250,outlet,1290.6575,1649.893,0.6355549252285493,0.0453967803734678,0.10965702094239216
9,4254,outlet,1258.018,1649.893,0.7441744377964012,0.05315531698545723,0.14234018109920132
10,4258,outlet,1321.9775,1577.417,0.8074505984861289,0.057675042749009205,0.14204942372044105
11,4262,outlet,1290.6575,1577.417,0.4775646210163298,0.034111758644023556,0.09002388998186639
12,4266,outlet,1258.018,1577.417,0.5891842450075053,0.042084588929107526,0.1413423590239331
13,4270,outlet,1321.9775,1450.8175,0.8084755893659263,0.057748256383280454,0.14204942372044105
14,4274,outlet,1290.6575,1450.8175,0.47853962112912796,0.03418140150922343,0.09803731583629816
15,4278,outlet,1258.018,1450.8175,0.5901470993162365,0.04215336423687404,0.1413423590239331
16,4282,outlet,1321.9775,1379.0575,0.8055323687346894,0.0575380263381921,0.14204942372044105
17,4286,outlet,1290.6575,1379.0575,0.6692707699407836,0.04780505499577026,0.10609980734456315
18,4290,outlet,1258.018,1379.0575,0.7808902625970495,0.055777875899789255,0.1413423590239331
19,4294,outlet,1321.9775,1252.0975,0.8084764757763208,0.057748319698308626,0.14204942372044105
20,4298,outlet,1290.6575,1252.0975,0.47926068794916143,0.03423290628208296,0.09748736993056761
21,4302,outlet,1258.018,1252.0975,0.59086816613627,0.042204869009733574,0.1413423590239331
22,4306,outlet,1321.9775,1180.3375,0.8069100241166751,0.057636430294048226,0.14204942372044105
23,4310,outlet,1290.6575,1180.3375,0.5301222836100785,0.037865877400719894,0.09002388998186639
24,4314,outlet,1258.018,1180.3375,0.6417417762663444,0.04583869830473889,0.1413423590239331
25,4320,outlet,884.5785,1721.9015,0.5228698251587749,0.03734784465419821,0.08939173569084069
26,4324,outlet,883.8585,1690.399,0.599246942216459,0.04280335301546136,0.14841191016272504
27,4329,outlet,839.878,1523.897,0.41919551417396606,0.02994253672671186,0.1320500906577715
28,4334,outlet,894.8385,1744.515,0.8030873035676924,0.057363378826263745,0.1751022786843146
29,4336,outlet,772.1385,978.3775,0.6328386184680248,0.04520275846200177,0.09803731583629816
30,4342,outlet,1330.4375,977.178,0.5793342468480083,0.04138101763200059,0.09814305278136981
31,4348,outlet,1319.157,945.2585,0.6420146428960594,0.045858188778289954,0.12842162036148563
32,4354,outlet,1330.7975,902.118,0.6321347765629257,0.04515248404020898,0.12300938644576487
33,4360,outlet,1331.5175,858.9185,0.7365850052979201,0.05261321466413715,0.1303752619497356
34,4366,outlet,1316.878,825.798,0.4921074636614313,0.035150533118673666,0.07444924962110289
35,4372,outlet,1279.4375,799.519,0.6463206800468897,0.04616576286049212,0.13544948472316332
36,4378,outlet,1237.257,794.539,0.561517005285755,0.04010835752041107,0.10287858525761262
37,4384,outlet,1194.178,811.6375,0.3226658402916269,0.023047560020830495,0.06234372897660645
38,4390,outlet,1167.5385,849.919,0.4795798770133901,0.03425570550095643,0.09643170881036678
39,4396,outlet,1167.7775,909.138,0.4372251415427857,0.03123036725305612,0.08083841431802741
40,4422,outlet,878.878,996.6785,0.8686820380498836,0.06204871700356312,0.1889569473188315
41,4426,outlet,752.339,956.6585,0.4801201717262926,0.03429429798044947,0.09002388998186639
42,4450,outlet,532.0185,988.6985,0.6161841140832205,0.04401315100594432,0.10550738673256
43,4451,outlet,723.8985,788.6585,0.44511127894634184,0.03179366278188156,0.08165745484938869
44,4494,outlet,439.2585,1286.5375,0.7559406194434495,0.053995758531674966,0.1402182471039657
45,4498,outlet,612.179,1252.0975,0.5780241870069796,0.04128744192906997,0.09844870654850135
46,4500,outlet,645.5985,1261.7575,0.5207298893500605,0.03719499209643289,0.1440290802051658
47,4502,outlet,652.919,1267.338,0.784950234833306,0.056067873916664714,0.1313097731745656
48,4504,outlet,660.238,1272.978,0.6869084793173852,0.04906489137981323,0.12217715849578292
49,4514,outlet,691.4385,1341.857,1.088611045507286,0.077757931821949,0.16926181284141206
50,4516,outlet,699.3585,1346.417,0.3541674194706792,0.02529767281933423,0.11494149015825439
51,4518,outlet,707.399,1350.9775,0.0,0.0,0.0
52,4528,outlet,671.218,1304.418,1.1205291789094285,0.08003779849353061,0.1984955979259544
53,4530,outlet,674.9985,1312.758,1.1164078010202843,0.07974341435859174,0.18843564115054878
54,4532,outlet,678.8385,1321.1585,0.727478338664286,0.05196273847602043,0.18744014390320185
55,4565,outlet,559.3795,1559.4175,0.4846855965143777,0.03462039975102698,0.08812659873190842
56,4566,outlet,559.3795,1545.258,0.6529958295759624,0.04664255925542588,0.1441707861486794
57,4567,outlet,722.939,1537.5775,0.48512396388824985,0.03465171170630356,0.09097259209627806
58,4576,outlet,764.5785,1385.0575,0.48094312480964496,0.03435308034354607,0.09803731583629816
59,4580,outlet,880.6185,1477.697,0.4024276731726033,0.028744833798043094,0.07463826055430278
60,4584,outlet,869.938,1498.818,0.5106527395619274,0.03647519568299481,0.11494149015825439
61,4607,outlet,894.299,1705.4555,0.6471051675118222,0.04622179767941587,0.14841191016272504
62,4609,outlet,894.299,1670.9625,0.6144723025795484,0.04389087875568203,0.13709551337409298
63,4611,outlet,894.299,1638.972,0.6496592607643314,0.04640423291173796,0.14841191016272504
64,4613,outlet,897.718,1754.355,0.5941621460994473,0.04244015329281766,0.14001220022044336
65,4615,outlet,904.3785,1760.5385,0.6196278481006978,0.044259132007192704,0.1405030375783709
68,4689,outlet,1248.6575,1649.5355,0.6124358163659964,0.04374541545471403,0.10133006031187675
69,4741,outlet,1148.9385,990.6185,0.5387090293277037,0.03847921638055026,0.09097259209627806
70,4947,outlet,954.298,1388.0575,0.5354274564927783,0.03824481832091274,0.09097259209627806
71,4951,outlet,954.298,1365.7975,0.5317367914949418,0.03798119939249584,0.09097259209627806
72,4995,outlet,738.599,1005.7985,0.4890242667314646,0.034930304766533186,0.08351102527963494
73,5000,outlet,799.2585,896.0585,0.552398383780315,0.039457027412879646,0.09899885417704057
74,5003,outlet,740.939,885.7385,0.4844397765920836,0.03460284118514883,0.09097259209627806
75,5006,outlet,851.3385,853.9985,0.6581037217790371,0.04700740869850265,0.10771110935883765
76,5009,outlet,841.018,853.9985,0.6580226014234607,0.04700161438739005,0.10771110935883765
77,5026,outlet,1080.538,974.298,0.9271433172163541,0.06622452265831101,0.21540993660100538
78,5295,outlet,813.539,1429.0975,0.5377267573032847,0.03840905409309176,0.09097259209627806
79,5373,outlet,750.778,1146.6185,1.0563983677876174,0.0754570262705441,0.14346010352893912
80,5393,outlet,417.8995,1133.4185,0.5741073562360266,0.04100766830257333,0.09002388998186639
81,5414,outlet,693.299,788.6585,0.645133826670758,0.04608098761933986,0.14204942372044105
82,5422,outlet,678.058,896.539,0.6781867881951054,0.04844191344250753,0.13262350719458782
83,5428,outlet,642.5985,872.0585,0.6122183812544919,0.04372988437532085,0.11373507913927927
84,5434,outlet,569.519,907.878,0.3878005229626573,0.027700037354475522,0.07724839692978325
85,5440,outlet,601.199,874.638,0.4977464624294512,0.0355533187449608,0.09446572578499568
86,5456,outlet,813.898,787.5785,0.45096594031657644,0.03221185287975546,0.08165745484938869
87,5524,outlet,857.339,1766.4705,0.8365303494316507,0.05975216781654648,0.13103172014054731
88,5536,outlet,935.6385,1565.5375,0.3828871148848061,0.027349079634629007,0.08529860630600927
89,5542,outlet,967.6785,1583.118,0.9988645011139621,0.07134746436528301,0.17349496051405366
90,5550,outlet,551.0985,1276.338,0.4431046428123444,0.031650331629453174,0.06992346019201445
91,5552,outlet,551.0985,1286.7775,0.41987676557774023,0.02999119754126716,0.06831215817773995
92,5554,outlet,560.6985,1281.198,0.5702939302841941,0.04073528073458529,0.14275640422755131
93,5560,outlet,630.4185,1529.2975,0.921723323344291,0.06583738023887793,0.21320700942420023
