,id,type,x_coord,y_coord,total_diff,mean_diff,max_diff
0,2640,outlet,188.19,625.939,0.949650491680265,0.04748252458401325,0.08359773930144376
1,2643,outlet,188.19,1064.059,0.5452711806255945,0.02726355903127973,0.08359773930144376
2,2646,outlet,188.19,1646.239,0.5452711806255945,0.02726355903127973,0.08359773930144376
3,2649,outlet,188.19,1955.599,0.9409093030469573,0.047045465152347865,0.08359773930144376
4,2652,outlet,348.9,1401.109,0.788290766919038,0.0394145383459519,0.08359773930144376
5,2655,outlet,565.47,1743.949,0.4498440650825013,0.022492203254125064,0.08359773930144376
6,2658,outlet,580.59,676.579,0.8954289303016041,0.04477144651508021,0.08359773930144376
7,2661,outlet,580.62,914.329,0.09216870283984857,0.004608435141992428,0.03424510612399434
8,2664,outlet,560.49,1231.099,0.8349692888293183,0.04174846444146592,0.08359773930144376
9,2667,outlet,642.33,1600.489,0.5540506398928788,0.027702531994643943,0.08359773930144376
10,2670,outlet,607.68,1600.489,0.9409093030469573,0.047045465152347865,0.08359773930144376
11,2919,outlet,584.94,1837.489,0.9318973265682815,0.04659486632841407,0.08359773930144376
12,2922,outlet,647.58,1837.489,0.9318973265682815,0.04659486632841407,0.08359773930144376
13,2938,outlet,577.68,1667.119,0.7030753798583298,0.03515376899291649,0.06819498211724451
14,2955,outlet,587.94,1163.029,0.9318973265682815,0.04659486632841407,0.08359773930144376
15,3286,outlet,493.56,1122.169,0.5014809475286013,0.025074047376430063,0.059971026156002694
16,3310,outlet,618.12,1600.489,0.9534608096903034,0.04767304048451517,0.08359773930144376
17,3313,outlet,322.71,682.249,0.5540506398928788,0.027702531994643943,0.08359773930144376
18,3316,outlet,315.69,1124.449,0.695100209900569,0.03475501049502845,0.08359773930144376
19,3319,outlet,333.93,1753.459,0.9425561092182826,0.04712780546091413,0.08359773930144376
20,3322,outlet,555.21,682.249,0.1695650478654933,0.008478252393274665,0.05935689479729156
21,3325,outlet,418.26,1451.149,0.9372131140997859,0.0468606557049893,0.08359773930144376
22,3329,outlet,342.21,1509.529,0.5481220726855933,0.027406103634279665,0.08359773930144376
23,3433,outlet,646.53,1163.029,0.5540506398928788,0.027702531994643943,0.08359773930144376
24,3441,outlet,662.49,1180.639,0.1695985244948366,0.00847992622474183,0.059390371426634836
25,3444,outlet,348.9,1401.109,0.788290766919038,0.0394145383459519,0.08359773930144376
26,3452,outlet,409.14,1264.309,0.641492176047624,0.0320746088023812,0.08359773930144376
27,3455,outlet,409.2,1253.539,0.11034448783314366,0.005517224391657183,0.04878244858898251
28,3460,outlet,409.14,1376.419,0.12403914508657721,0.00620195725432886,0.04878244858898251
29,3463,outlet,409.2,1365.649,0.641492176047624,0.0320746088023812,0.08359773930144376
30,3466,outlet,500.73,1369.249,0.6134410113195137,0.030672050565975682,0.08359773930144376
31,3469,outlet,500.73,1335.139,0.9409093030469573,0.047045465152347865,0.08359773930144376
32,3473,outlet,492.69,1213.039,0.20968167886113243,0.01048408394305662,0.06819498211724451
33,3476,outlet,492.24,1424.929,0.8577936776723729,0.04288968388361865,0.08359773930144376
34,3501,outlet,370.05,1437.529,0.6293771194645532,0.03146885597322766,0.08359773930144376
35,3505,outlet,500.73,1267.729,0.5540506398928788,0.027702531994643943,0.08359773930144376
36,3508,outlet,500.73,1299.979,0.5114716220219822,0.025573581101099106,0.08359773930144376
37,3512,outlet,500.73,1313.569,0.6293771194645532,0.03146885597322766,0.08359773930144376
38,3515,outlet,500.73,1323.409,0.6293771194645532,0.03146885597322766,0.08359773930144376
39,3556,outlet,585.6,599.869,0.9334027960897475,0.04667013980448738,0.08359773930144376
40,3735,outlet,632.04,1663.489,0.8942771413434847,0.044713857067174234,0.08359773930144376
41,3796,outlet,454.5,1122.169,0.7818120006335336,0.03909060003167668,0.059971026156002694
42,3799,outlet,469.74,1197.529,0.9335441327396068,0.04667720663698034,0.08359773930144376
43,3802,outlet,406.62,1113.859,0.0,0.0,0.0
