,id,type,x_coord,y_coord,total_diff,mean_diff,max_diff
0,12373,outlet,1156.918,543.4395,0.29797120497960283,0.017527717939976636,0.07584884306177209
1,12375,outlet,1221.118,463.6995,0.5314053751570793,0.031259139715122314,0.12949422284476886
2,12377,outlet,1230.958,472.339,0.7396423751871206,0.04350837501100709,0.12736520818737485
3,12379,outlet,1264.077,1631.001,0.32366251710180594,0.01903897159422388,0.0715710421563962
4,12381,outlet,935.2785,1066.0985,0.1787722280074977,0.010516013412205746,0.09836510432273737
5,12403,outlet,1110.0585,1173.198,0.16811531910799205,0.00988913641811718,0.10382511450860132
6,12405,outlet,1110.0585,1154.238,0.16848341733395644,0.009910789254938615,0.1033896516267232
7,12407,outlet,1110.0585,1115.958,0.2619521421979891,0.015408949541058184,0.10382511450860132
8,12409,outlet,1012.079,1583.058,1.0419414815252344,0.06129067538383731,0.11445645513066305
9,12415,outlet,1001.6985,1584.3175,0.6186338015857917,0.03639022362269363,0.11099999999999999
10,12417,outlet,1102.378,1537.2175,0.5653455677410819,0.033255621631828346,0.08070844333245653
11,12424,outlet,1100.998,1548.258,0.39516791714104627,0.023245171596532135,0.06820980104859031
12,12426,outlet,1263.657,1619.717,0.059300590327009184,0.003488270019235834,0.009187242767371373
13,12428,outlet,1255.738,1347.318,0.29311915719453774,0.01724230336438457,0.09836510432273737
14,12430,outlet,1255.738,1340.238,0.2891622520779633,0.017009544239880194,0.09674386463068707
15,12432,outlet,1256.2175,1233.797,0.5102560016413713,0.030015058920080665,0.12721336540114314
16,12434,outlet,1256.2175,1222.038,0.42108190462701,0.024769523801588825,0.12736520818737485
17,12440,outlet,922.1385,1150.998,0.6359002764828592,0.037405898616638775,0.1263768584954552
18,12450,outlet,1209.7775,753.259,1.0824974586359932,0.06367632109623489,0.12850593917159525
19,12452,outlet,1060.2585,791.119,0.3070194704382696,0.018059968849309976,0.12850593917159525
20,12454,outlet,932.2185,835.579,0.7826878156747648,0.0460404597455744,0.12850593917159525
21,12456,outlet,935.879,902.2985,0.5332143373177152,0.031365549253983244,0.12850593917159525
22,12462,outlet,626.3985,2066.4735,0.4412712221361783,0.025957130713892843,0.10202451458153394
23,12464,outlet,626.578,2059.819,0.8504926358307117,0.05002897857827716,0.12850593917159525
24,12492,outlet,696.239,1926.015,0.3616372284655127,0.02127277814503016,0.12835357255590862
25,12517,outlet,649.318,2066.4735,0.43508980670983743,0.025593518041755144,0.10158924135086078
26,12519,outlet,649.559,2059.819,0.23017578466585276,0.01353975203916781,0.12820182486271392
27,12521,outlet,672.4185,2066.4735,0.8271923889698052,0.048658375821753246,0.11899999999999977
28,12523,outlet,672.598,2059.819,0.33506938845406165,0.01970996402670951,0.12850593917159525
29,12525,outlet,628.198,2146.453,0.21287711825257927,0.01252218342662231,0.09674386463068707
30,12527,outlet,628.439,2139.742,0.2519647273682297,0.014821454551072337,0.12820182486271392
31,12529,outlet,654.839,2146.453,0.12951257173250563,0.007618386572500331,0.0169321729377947
32,12531,outlet,655.0785,2139.742,0.25616170055155507,0.015068335326562063,0.12820182486271392
33,12533,outlet,681.479,2146.453,0.12679371462909228,0.0074584538017113105,0.016768216181411555
34,12535,outlet,681.718,2139.742,0.26001491912012353,0.015294995242360207,0.12850593917159525
35,12537,outlet,625.918,2226.376,0.18115750666354224,0.010656323921384839,0.09674386463068707
36,12539,outlet,626.159,2219.6565,0.005819168135286823,0.0003423040079580484,0.0034791452842677373
37,12541,outlet,648.119,2226.376,0.3122071434133551,0.018365126083138533,0.09836510432273737
38,12543,outlet,648.2385,2219.6565,0.22830400457977174,0.013429647328221868,0.09696893136901785
39,12545,outlet,670.199,2226.376,0.1891405240034143,0.011125913176671429,0.09755446302934523
40,12547,outlet,670.379,2219.6565,0.895622187444796,0.052683658084988004,0.11800000000000033
41,12549,outlet,692.519,2219.6565,0.0,0.0,0.0
42,12553,outlet,625.1985,1927.218,0.4835894733511692,0.028446439608892305,0.12850593917159525
43,12559,outlet,657.3585,1927.218,0.48499258984695226,0.028528975873350133,0.12835357255590862
44,12565,outlet,752.758,1927.218,0.388823920824489,0.022871995342617,0.12850593917159525
45,12571,outlet,780.4185,2058.023,0.7209898680910138,0.04241116871123611,0.12896675075822928
46,12573,outlet,780.4185,2183.953,0.4676325332956781,0.02750779607621636,0.12896675075822928
47,12592,outlet,780.6585,2296.394,0.5621069810424633,0.033065116531909605,0.12782445157881872
48,12598,outlet,922.1385,1590.677,0.5134498209166833,0.030202930642157844,0.12622492049834055
49,12600,outlet,922.1385,1579.278,0.5097063839149507,0.029982728465585334,0.12622492049834055
50,12612,outlet,1132.498,1660.822,0.903485617808315,0.053146212812253825,0.13438355636062216
51,12620,outlet,931.3785,1220.478,0.1650663924791691,0.0097097877928923,0.09615827358570872
52,12622,outlet,1108.077,1066.2185,0.5358130583434444,0.0315184151966732,0.12850593917159525
53,12624,outlet,1395.5375,1621.9385,0.49447220139061865,0.029086600081801098,0.1169999999999991
54,12626,outlet,1264.077,1542.437,0.41927382216814646,0.024663166009890967,0.10472534568209824
55,12633,outlet,1127.998,543.4395,0.4682562146121998,0.027544483212482342,0.1033896516267232
56,12635,outlet,1049.8175,882.198,0.43719529405762336,0.02571737023868373,0.13048252125735327
57,12637,outlet,1049.8175,851.359,0.4281195348606306,0.02518350205062533,0.13033034521267117
58,12639,outlet,1048.9785,822.498,0.5790360922293214,0.03406094660172479,0.12652941615435775
59,12667,outlet,1044.599,1308.6185,0.6496971505982116,0.038217479446953626,0.13017878735287414
60,12669,outlet,1115.1575,635.238,0.41307243643518676,0.024298378613834517,0.1033896516267232
